SampleID,Deseq_ABHD1,Deseq_ABLIM1,Deseq_ACADVL,Deseq_ACAT2,Deseq_ACOT8,Deseq_ACPT,Deseq_ACSM3,Deseq_ACTB,Deseq_ACTG1,Deseq_ACTL10,Deseq_ADAR,Deseq_ADCY3,Deseq_ADD3,Deseq_AEBP1,Deseq_AGAP2,Deseq_AGER,Deseq_AHNAK,Deseq_AHR,Deseq_ALG1,Deseq_ALG1L9P,proteome_HPR,proteome_PROZ,proteome_SERPINF2,proteome_FCGBP,proteome_TGFBI,proteome_CPB2,proteome_IL1RAP,proteome_SAA1,proteome_VCL,proteome_KV320.2,proteome_CFHR2,proteome_KV139,proteome_ORM2,proteome_IGHD,proteome_DBH,proteome_APOC4,proteome_PRG4.1,proteome_IGHG4,proteome_LV144,proteome_C1R,metabolome_nRPLC_299.2227_9.9,metabolome_nRPLC_209.1184_8.2,metabolome_nHILIC_296.0378_11,metabolome_nRPLC_315.2539_9.7,metabolome_nRPLC_155.0713_4.9,metabolome_pRPLC_526.2924_9.8,metabolome_pHILIC_189.1233_8.4,metabolome_nRPLC_287.2227_10.2,metabolome_nRPLC_227.1289_6.9,metabolome_pRPLC_169.0971_1.6,metabolome_nRPLC_215.1288_6.8,metabolome_nRPLC_432.1927_8.8,metabolome_nRPLC_131.0714_1.6,metabolome_nRPLC_243.1601_8,metabolome_nHILIC_191.0561_8.5,metabolome_pHILIC_200.128_6.8,metabolome_nHILIC_241.087_1.1,metabolome_nRPLC_567.3177_9.2,metabolome_nHILIC_218.1032_6.5,metabolome_nRPLC_283.1088_9.6,gut_genus_Clostridium.IV,nares_genus_Propionibacterium,nares_family_Propionibacteriaceae,gut_genus_Ruminococcus,gut_genus_Erysipelotrichaceae_incertae_sedis,nares_genus_unclassified_Neisseriaceae,nares_class_Betaproteobacteria,nares_family_Neisseriaceae,nares_order_Neisseriales,gut_genus_Dorea,nares_phylum_Proteobacteria,nares_family_Comamonadaceae,gut_genus_unclassified_Porphyromonadaceae,nares_genus_Staphylococcus,gut_family_Porphyromonadaceae,nares_order_Bacillales,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,nares_family_Staphylococcaceae,IL2,LEPTIN,IL5,IP10,CHEX1,IL12P40,PDGFBB,CHEX4,MIP1B,IFNB,CD40L,GCSF,RESISTIN,label
ZX52KVK-4011,0.327793008,0.72276882,-0.478589781,0.621789716,-0.348743471,0.262991263,-0.225308641,-0.462698682,-0.540415551,0.406437241,-0.087816112,0.711805756,0.389220547,0.347221695,0.026037411,-0.119191477,-0.333345694,-1.984663564,0.646731388,0.872363233,0.04166177,-0.051583645,0.366710504,-1.541738618,-1.018468742,-0.484033073,1.246696029,-0.901075988,0.711863821,1.026001813,-0.409496316,-0.285250653,1.272093775,-0.119474718,-3.246074154,-0.155946766,3.926257627,1.489140492,-0.075206594,-0.631571861,-0.787691432,-0.834268387,-0.004117399,-0.751573668,2.088714101,-0.562643977,-0.833707346,-0.154994073,-0.570432606,-0.485611579,-0.199843683,-0.537159684,-0.806638191,-0.613199651,3.461739231,-0.930026632,3.07432835,-0.006395689,0.521787216,0.010210581,-0.467364421,0.820852441,0.828772369,2.861106355,-0.456431638,-0.438929604,-0.370663211,-0.459472735,-0.459472735,0.34921287,-0.441291489,1.445087937,-0.382456364,1.681553424,-0.83211369,1.681368856,-0.332708467,1.680853621,-0.298053479,0.209765893,-0.266933477,-0.390421638,-0.974928163,-1.020513674,-0.232065155,0.802860979,-0.134838556,2.289878068,-0.098634716,0.564335011,-0.288675753,0
ZX52KVK-6021,-0.254760689,-0.750250943,0.662928481,-0.791506891,-0.590302593,0.254836949,-0.328349002,-0.556995307,-0.452622057,0.399679548,0.012548952,-0.521579436,-0.155569542,-0.162532673,-0.166145406,0.799412204,-0.007336398,0.734464427,-0.329882451,0.833453774,0.121598886,0.796723623,-0.942289156,0.478958188,0.462054559,1.784296074,-0.11251773,0.575160426,0.21537709,-1.302150028,0.471177506,-1.599995902,-0.95497367,-0.367548845,-0.066569302,-0.629411605,0.09441572,1.25000694,-1.113735326,0.003800805,-0.908067913,-0.835273936,0.176818113,-0.935147555,0.197323997,-0.42965633,-0.861877607,-0.022468488,-0.646818756,-0.72167584,-0.179819341,-1.065613114,-0.507622675,-0.900063811,0.317450252,-1.238344137,0.100644473,-0.67274947,-0.249544802,-0.905325239,-0.481046416,1.686493519,1.685075459,1.478294968,-0.456431638,-0.438064829,-0.335708214,-0.321536447,-0.321536447,-0.612946543,-0.097960319,-0.428596755,-0.418681357,-0.32489881,-0.859224457,-0.305345684,0.449294772,-0.325031874,-0.259473017,0.05922753,-0.298517296,-0.270192341,-1.047152777,-1.097791759,-0.660614946,-0.275382837,-0.34741706,1.425169242,-0.068424255,-0.24544179,-0.492542839,0
ZX52KVK-6031,0.473798321,0.352983458,-0.378999286,0.805758326,0.580668307,0.279498973,0.458975683,-1.028282058,0.220277263,1.252933424,0.479129814,0.009055806,1.161046046,-1.827334876,-0.151617372,1.57179373,0.968874806,0.334557587,1.834624996,1.329987315,-0.373882849,0.747635996,1.135859938,-1.138135601,-0.029849593,-0.9650417,-0.331785483,0.412919184,0.87890406,-0.242463706,0.834497329,-0.737286091,0.624085957,-0.615571831,-1.045969529,1.05557845,-0.304594559,1.776898583,0.348357946,0.115020488,-0.714145499,-0.434585,-1.052314095,-1.030340258,3.828235535,0.594558402,-1.034839399,0.162538076,-0.442496259,-1.043198495,-0.531148443,0.531062556,-0.643176463,-0.163100647,0.699387164,-0.949943822,-0.00114495,-0.626167962,-0.412124178,-0.020347189,-0.48119675,-0.033504777,-0.034460844,0.867507013,-0.456431638,-0.407099643,-0.415060614,-0.434501107,-0.434501107,0.450307465,-0.326728671,-0.428596755,-0.37444445,1.62736993,1.50515851,1.675250832,-0.066946608,1.652704514,-0.259473017,-0.083659356,-0.172182017,0.120552875,-1.09567869,-0.986167859,-0.686327933,0.032686823,0.01332222,1.6815402,0.081117526,-0.285930629,-0.272876054,0
ZY7IW45-05,0.850492028,-0.750250943,0.682237023,0.503074068,0.558318481,-0.286127318,0.977400154,-0.013636815,-0.644505027,-0.266695502,-0.20681066,1.588591788,-0.40079592,1.313055467,-0.467251267,0.428963186,0.078007337,-0.996508307,1.293611572,0.365500274,0.354070998,0.37417251,-0.524261948,0.323521575,-0.725718488,0.420576467,0.268661974,0.400601875,-0.926990996,-0.17812574,-1.024150937,0.320961153,-0.213125022,0.155352052,0.041157935,0.529065199,2.327488799,-0.538265452,0.211535117,-0.460012501,-0.08108675,1.508659396,1.474257787,1.343823754,2.707847686,-0.899181915,1.196050995,-0.339152013,1.432766516,0.116169806,1.434028348,-0.732950153,-0.567021715,2.263417703,-0.858038582,0.283055003,0.043306828,1.842688269,1.424177085,-0.786094579,-0.484136042,-0.702187743,-0.702727043,1.160246533,0.319907189,-0.438929604,-0.473450003,-0.464352308,-0.464352308,-0.885822764,-0.537632056,-0.428596755,-0.435737694,-0.856660366,-1.010133995,-0.86096565,-0.290557938,-0.85664323,-0.236289106,2.476745555,-0.223878951,0.94794594,-0.169792235,-0.339556749,2.834377446,1.852205905,-0.339579867,-0.231747982,-0.277162115,0.17885407,0.422346359,0
ZY7IW45-07,1.009147476,-0.750250943,0.437059629,0.816353915,1.053843067,0.077488225,0.883068179,0.186355965,0.363480464,-0.328444972,-0.23804737,1.339347127,0.30316175,-0.865160905,0.023885598,0.768163715,0.502325412,-0.001835188,1.010178934,0.550232917,-1.387525307,0.342098904,0.240089581,-0.043062455,0.253777751,-0.928062037,0.338055122,0.001315288,0.919645612,0.406215866,-0.582736366,1.424766555,-1.935180466,-0.030787927,-0.156119913,0.130633203,-0.706616538,-0.710918654,0.083568777,-0.726619847,-0.106370331,1.47042565,-1.053159105,1.330620482,3.177941016,-0.356397708,-0.07690288,-0.728999107,-0.262082314,0.283784162,0.062644783,-1.066016057,-0.558947018,-0.213987087,-0.871406341,-0.128999712,-0.289543004,2.200261066,1.293282004,-1.084193371,-0.496594993,-0.358618102,-0.359486844,-0.088770118,0.318203392,-0.438929604,-0.479102439,-0.465623415,-0.465623415,1.104340971,-0.545021773,-0.428596755,-0.435737694,-0.215567269,-0.435300489,-0.223630589,-0.417286832,-0.215731215,-0.333731021,2.148192728,-0.51074826,-0.134514333,0.630130572,-0.793857054,1.590203917,-0.483982419,-0.526034112,-0.1939842,-0.237003452,-0.367577878,0.126310971,0
ZY7IW45-09,0.741174484,-0.750250943,-0.273464135,0.662288677,0.895882582,-1.089285945,0.86123522,-0.491678607,-0.270768752,-0.838760199,-0.184395093,0.378562912,0.51565471,-0.227706588,0.796103618,-0.835317463,-0.259874796,-0.49424785,0.626653094,0.720348924,-1.190444765,0.354797785,-0.311804896,0.641083473,-3.179182753,-0.965521942,0.626930845,-0.110119509,0.252323317,0.955021337,0.682854386,0.547191341,-0.366356261,-0.878908535,-0.258971164,1.102248951,-0.227878663,-0.36498583,-0.195072019,-0.280882358,1.067566601,0.802810881,0.602771554,1.539012826,1.120652332,-0.497940478,2.259915428,-0.052151555,0.344237342,-0.469324105,0.099614302,-0.532981684,-0.294121464,0.593490499,-0.863852679,0.329796807,1.032303329,2.23157958,0.260921233,-0.36258807,-0.2157978,-0.062975208,-0.060865764,6.422137064,-0.116298165,-0.437665757,-0.339002786,-0.324846935,-0.324846935,0.591147288,-0.389919213,-0.428596755,-0.435737694,-0.256160456,-0.777540426,-0.243458215,-0.07015088,-0.256312936,-0.327828353,0.568433697,-0.280718828,0.328466341,-0.164028066,-0.469433864,-0.032733747,0.439331802,-0.411110373,-0.166289622,-0.206330522,0.047554606,-0.438105702,0
ZY9XQJP-01,-1.119680062,0.558167464,-1.660614781,-0.374842186,1.321676838,-0.832785594,0.135265249,-0.713124442,-0.410597742,-1.973401737,-0.566010929,-0.661377383,0.416628146,-0.679628542,-0.604027171,-1.061088395,0.226632988,-2.823627283,-0.440904155,-1.516742136,-0.176456937,-1.987841266,0.860194009,0.384367654,-1.295337828,-0.017343366,0.893496056,-0.020266822,-0.502753842,0.978993346,0.172755592,-0.459412241,-0.009888998,0.030741435,0.805657097,-0.427498821,-0.762674701,-0.017846416,-0.154021422,0.62241721,-0.49937735,0.949855267,-1.159969719,1.386205736,1.917486466,-0.548328008,0.278844419,-0.259494236,-0.074713708,0.653836574,0.167419427,-0.537839538,-1.261346739,-0.780265196,-0.879353165,0.876193813,-0.581979702,-0.958121208,0.734410742,0.459802417,0.898385927,-0.839576659,-0.840316215,2.471189811,0.870816695,-0.438929604,-0.479151691,-0.466311699,-0.466311699,3.56559432,-0.543058925,-0.428596755,-0.435737694,0.170264796,-0.978474243,0.160210176,-0.330351365,0.169991868,-0.393647328,1.087465709,-0.399091619,-0.349927098,-0.185071445,-0.518873497,-0.023528919,-0.23489966,-0.988346985,-0.377180391,-0.561357264,-0.48981322,-0.736616862,0
ZY9XQJP-05,1.301330088,0.885224475,0.541039833,0.733427339,1.983107108,0.192316244,0.466813528,-0.258917073,-0.041095512,-0.246035661,-0.196288349,0.664212951,0.800871657,-0.24896958,0.098229069,-0.145478321,0.066074211,0.105519407,1.338545277,0.397865469,0.063808565,0.333023257,0.036436503,1.507489465,1.027930617,0.96087233,1.054267689,0.604969936,0.881122836,1.326166531,-0.213840137,-1.838747323,-0.76732847,-2.492014509,0.642057458,-0.441394217,0.720108414,-1.174625069,-1.203536222,0.065738039,-0.679231844,0.329747854,0.482652328,-0.173208011,0.075082832,-0.684939378,-0.696924201,-0.484438446,-0.18499946,-0.378410405,-0.208673391,-0.765497531,-0.963651543,0.226538617,-0.187254984,2.258184903,0.813285874,-0.034170112,-0.726123706,-0.405844588,-0.505463245,-0.654457327,-0.655246606,-0.260614493,-0.392027028,-0.433766883,-0.473185554,-0.460415033,-0.460415033,-0.203961926,-0.530551387,-0.322345015,-0.408368203,0.120374291,0.206835285,0.110536603,-0.305532468,0.120115456,-0.196190402,0.342105273,0.571565261,0.513482733,-0.894700787,1.256833315,2.024545184,0.776447537,2.221795399,-0.460473384,-0.356332595,0.799869562,-0.32014982,0
ZY9XQJP-06,0.032174331,1.058150034,0.05937875,0.990619517,2.177773685,0.624822152,0.176088919,-0.012663844,-0.450628631,-1.076202742,-0.340444652,-0.217043203,-0.153021943,0.852535575,-0.163017289,0.93856677,0.189005846,0.739699532,-0.107655121,-0.066044622,-0.23205511,0.75498784,-0.469674713,0.962601065,0.259286021,1.492606972,1.121555295,0.562248368,0.256408824,0.098398908,-0.07548965,-1.624010106,-0.509165572,-2.064199512,0.402208663,-0.813832102,0.114775456,-1.479335986,-1.411177741,0.401544935,-0.284898773,1.865525845,-0.556502648,-0.163831954,-0.301089762,0.92629637,-0.816468874,0.005950181,-0.583303167,-0.827185607,-0.498808294,0.169907283,0.865765343,-0.355636884,-0.408974107,2.695807477,-0.681808708,0.450706463,-0.465220467,-0.549223165,0.60229606,-0.741261013,-0.742026976,-0.441573979,-0.406081747,-0.438655407,-0.476244389,-0.463846984,-0.463846984,0.268047236,-0.480357168,-0.389082737,-0.417397634,-0.289600715,-0.462958482,-0.296577969,-0.067858945,-0.289743749,-0.485793893,-0.781375968,-0.13867148,-0.391041852,-0.553330497,0.597638211,-0.276661674,-0.572015391,1.514975057,-0.460473384,-0.316375711,0.283996449,-0.751102672,0
ZY9XQJP-07,1.74319376,-0.750250943,0.365320749,0.853028812,1.739830085,0.964856355,1.027649335,-0.250952959,-1.277189793,0.190686617,-0.930092594,0.977278778,0.069006601,1.47556961,-0.44396949,0.696400544,-0.146875284,-1.617818721,0.113511939,0.077594234,-0.021892914,0.359376037,0.179417707,1.152667288,0.146129668,1.698503672,1.424553308,0.574696885,0.660923806,-1.401344486,-0.219215118,-1.681718725,-1.26631617,-1.819461782,0.948939263,-4.231713136,0.565873967,-1.360362779,-3.805318292,0.449456417,-0.132119,1.988333465,-0.897039213,-0.462478554,-0.498846474,0.671122663,-0.625880762,-0.145190147,-0.284352713,-0.602093455,0.186037267,-0.242440673,0.099956156,0.171105666,-0.083260068,1.637733896,-0.681109501,0.786839465,-0.43725965,-0.581217079,-0.497223469,-0.882654678,-0.883382663,-0.526759435,-0.424105863,-0.436493779,-0.475749685,-0.462254464,-0.462254464,-0.073335586,-0.508700164,-0.428596755,-0.200377484,-0.627068978,-0.22971138,-0.634313956,-0.193073747,-0.627116692,-0.301500762,0.30383981,0.524216144,0.462089291,-0.782469459,1.520511357,3.22117275,0.102216071,1.379501159,-0.44097928,-0.290174476,0.412964727,0.126840894,0
ZY9XQJP-09,-2.415895652,0.558753641,-3.299488605,-0.983951543,0.579064451,-1.373090589,-3.484707516,-1.769133469,-1.277189793,-0.252464728,-0.930092594,-2.147659807,-1.209366864,0.426215689,0.092429248,-0.585015791,-1.591492673,-0.981273513,-3.591259024,-0.915364266,-0.354455115,-0.035013662,-0.032703335,1.510586049,0.902684088,1.899304591,0.841085558,0.900466636,0.900179184,0.228146691,-0.153544427,-2.073210126,-1.324640828,-1.065532231,0.044349732,-0.394772227,0.756581632,-1.778843712,-3.883640762,0.470595964,0.115163453,0.923452983,-0.702552164,-0.491541289,-0.512056271,-0.462445444,-0.550909627,-0.579861348,-0.708262061,-0.470338562,-0.854424907,-0.186345861,-0.828491749,-0.62171431,-0.472468734,1.382580682,-0.681759814,0.859570648,-0.633832501,-0.311785904,-0.493975702,-0.693241919,-0.69402078,-0.044638828,-0.338231186,-0.432633366,-0.465026614,-0.459120372,-0.459120372,3.282778482,-0.489942134,-0.428596755,-0.295809599,-0.633860555,0.49580733,-0.640829592,-0.31468357,-0.633694153,-0.25542748,0.539961291,0.240121448,-0.103238576,-0.489031297,1.924268358,2.337509317,0.776447537,0.970134378,-0.439207088,-0.317685773,0.498943579,-0.227544105,0
ZY9XQJP-10,-1.710108165,-0.750250943,-1.014809312,-0.425698443,1.422951903,-0.77795489,-1.517553797,-0.507422016,-0.116134352,0.046216058,-0.930092594,-1.256718725,-0.598160786,0.018072812,-0.243523818,0.366708308,-1.016498281,-0.977753559,-0.689133381,-1.397105722,-0.531554371,0.528969493,0.351873987,0.74170944,0.511977704,0.122788658,1.169057276,0.787198129,1.230162035,-0.022371656,0.643014637,-2.030154907,0.10272729,-2.582356472,0.720272144,0.261782136,0.424384479,-1.259320565,-0.758692087,0.100339718,-0.582010617,1.345967713,-1.676426367,-0.331820666,-0.281419812,0.471383854,-2.245147858,-0.161726627,-0.585352172,-0.800366671,-0.725073225,0.687542037,-0.597381175,-0.432889766,-0.402048717,0.055864095,-0.013401824,0.261086396,-0.766608492,0.049756293,-0.26546229,-0.576249897,-0.576225636,0.238631904,-0.299599688,-0.435096758,-0.468732317,-0.459799821,-0.459799821,0.820921679,-0.471158966,-0.207659212,-0.201519298,-0.134644994,0.014037195,-0.141973858,-0.308444182,-0.134831797,-0.36073784,0.468326894,0.145423216,0.040663064,0.378423357,1.265073254,2.227051387,0.439331802,0.590218445,-0.469334341,-0.269213487,0.241007023,-0.125626083,0
ZYXQKWY-04,0.957111402,-0.750250943,-1.695659816,0.4784997,0.5680715,0.184393452,0.358441521,-0.231982358,0.053588674,-0.584683321,-0.930092594,-1.501606242,0.77808132,-0.209905057,-0.683191813,-1.465478068,0.114704483,-0.928622277,0.611145461,-0.147080884,-0.167285826,-1.830506627,0.666363351,-0.30767445,0.103756756,-0.351508736,-1.607847234,0.641398269,-1.184682177,-0.909273883,-1.150865823,-0.096261954,1.803826692,0.820268312,0.764632784,-0.264487677,-0.823373094,0.094683242,1.77914793,-0.432294218,0.332147411,1.226083752,-0.431140178,0.413768936,-0.312202595,-0.346346046,0.265267473,1.702054822,0.2652223,0.38633869,-0.022219064,0.198008556,-0.059125667,0.594647407,-0.856288568,0.4684423,-0.681547103,0.472816782,0.555199779,0.297398271,-0.507723136,-0.29719584,-0.29808108,-0.318624133,-0.456431638,-0.297060028,-0.333081332,-0.318896874,-0.318896874,-0.196599292,-0.423359257,-0.428596755,-0.435737694,0.335742027,-0.884741913,0.329029964,-0.222179797,0.335422359,-0.306878821,1.540851574,-0.29292891,0.264936955,0.013867386,-0.820113711,-0.336854787,0.52769451,-0.080582511,-0.340558979,-0.234984775,0.16666209,1.120263293,0
ZYXQKWY-05,1.670758292,0.91424116,0.337061639,1.528368971,1.346339022,-0.860038109,0.941205721,-0.09542214,-0.019164667,0.678753843,-0.930092594,-1.05727033,0.398388875,-1.827334876,-0.118785299,-0.824780349,-0.230448851,0.015645048,0.935459331,-3.141578394,-0.29053077,-0.846992494,0.6574057,-0.836094131,0.127502172,-0.139683584,-1.099555149,1.035587783,1.26883915,-0.558474392,-0.639290438,0.009507762,1.61128184,0.624179451,1.174351853,-0.366808559,-0.835016628,-0.514255075,1.610326259,-0.095706632,1.040159674,1.1034353,-0.212769692,0.026642629,-0.111755832,0.702043037,2.051881723,1.060151393,0.394002786,-0.217677889,0.179749519,-0.555145798,0.881026061,0.675647565,-0.870059986,0.831808659,-0.681741938,0.043020413,0.198684082,-0.900215192,-0.500122875,-0.612983594,-0.613446465,0.498690846,-0.456431638,-0.325449731,-0.348419307,-0.344534506,-0.344534506,-0.178227566,-0.440719656,-0.428596755,-0.435737694,0.53033249,-0.76905572,0.520057554,-0.327162345,0.530177298,-0.203862647,1.46423616,-0.29292891,1.556628284,0.373124578,-1.231292957,-0.7582258,0.897539352,0.594716412,-0.358871395,0.105997326,0.000133451,0.827796902,0
ZYXQKWY-06,-0.125317465,-0.750250943,0.953999986,0.762512662,0.397649084,0.757004189,0.229889235,-0.696643427,0.114302435,0.447053279,-0.930092594,0.008725381,0.02628873,0.622276685,0.723481684,0.986857989,-0.085198687,-1.666005557,0.374506463,-1.742762442,-2.348203809,-0.783910979,-5.632756664,0.029971176,0.362588209,1.152274891,-0.595700742,-0.59010314,-0.29076218,-0.425586159,-0.017361018,1.793730571,-2.505954949,-1.093317957,0.012708501,0.447843197,-1.547691777,-2.026833995,-0.692319957,-5.056835474,2.450050864,0.050443524,0.142240132,-0.220757127,-0.469297554,-0.620962611,0.023660463,0.76819544,0.354330527,-1.74405136,0.047839883,-1.242711444,-0.718435968,0.501695605,-0.850793619,0.366785065,-0.681534385,-0.17880655,-0.151249876,-1.41802579,-0.495838504,-0.529932542,-0.530755269,-0.564013057,-0.456431638,-0.322909142,-0.363186719,-0.349147702,-0.349147702,-0.608621168,-0.452371184,-0.428596755,-0.435737694,1.096944193,-0.126272923,1.083703545,-0.325359855,1.096696123,-0.1383069,1.485286435,-0.29292891,0.068375232,0.463213555,-0.96051638,-0.366252765,0.157849668,-0.220046419,-0.368027603,-0.225072504,-0.27741428,1.030984079,0
ZYXQKWY-07,0.389444575,-0.750250943,0.575852595,-0.354371892,-0.712425556,1.045062775,0.328496498,-0.412498901,-1.277189793,0.349805807,-0.930092594,-0.609275498,-1.209366864,-0.69412042,0.240167933,-0.41730717,-2.500310919,-0.805951789,-0.65917899,-0.136263597,-2.751265037,-0.638552166,1.535458712,0.165606403,-1.126940029,-0.471125818,0.364554647,0.441471527,0.823529681,1.434168529,0.182423189,-0.615411645,1.134025656,0.026253751,0.524241487,-1.107487662,-0.611588179,0.322751693,0.566637984,-0.230899193,-0.092817745,-0.130682287,-1.550777965,0.004151128,-0.390487451,-0.702958591,-0.219870581,-0.373857063,0.798258465,-0.612741132,-0.123498208,-1.135815676,-1.033489247,0.463682648,-0.870427098,-0.324756648,-0.677485041,0.320332076,0.06038147,-1.202494279,-0.503780295,0.19885779,0.19783931,-0.294036951,-0.366493662,0.214502264,0.171369901,0.186722532,0.186722532,-0.381729111,-0.028801883,-0.428596755,-0.435737694,-0.086266204,-0.07175776,-0.093355014,-0.354892956,-0.086466672,-0.1383069,1.809005523,-0.048374655,0.026254862,-0.094898577,-0.81509933,-0.523041978,0.712616933,-0.13196395,-0.358871395,-0.217142688,0.277681182,1.107948919,0
ZYXQKWY-08,0.00642763,-0.750250943,-1.666162341,0.899621524,0.796015487,-1.788594148,0.022003513,0.017008652,0.019284452,-1.145915535,-0.930092594,-0.576828875,-1.209366864,-1.071226763,-0.249021186,-0.286849826,-0.410023718,0.466886155,-0.204607137,0.666942866,-0.379980493,-0.749871668,0.565932945,0.049820488,0.319471898,-0.351533058,0.471595955,0.780623767,0.850039561,0.416975176,0.189947221,0.243972433,0.921817687,0.984333294,0.620790013,0.554523038,0.269998324,0.272112093,0.468835838,-0.874210137,0.331024834,0.871941303,1.280915627,0.849342894,-0.27762956,-0.847070328,0.194220008,0.758202581,0.223128355,-0.194284862,0.182945893,-0.670797658,0.129089856,0.321942511,-0.859144725,-0.009793276,-0.68179292,-0.609358407,0.035575519,-0.757807371,-0.503439558,-1.068154529,-1.068002168,1.865427801,-0.287845733,-0.438929604,-0.472958737,-0.459450033,-0.459450033,-0.425487368,-0.539738915,-0.428596755,-0.435737694,2.282293555,-0.884840363,2.264980111,-0.417286832,2.281424068,-0.203862647,2.27059443,-0.354067473,0.293017203,-0.896910075,-0.684725423,-0.856219059,0.157849668,-0.275097961,-0.346663118,0.066348244,-0.27741428,2.633905143,0
ZYXQKWY-09,-0.22316481,-0.750250943,1.863892468,-0.080366508,-0.67157027,1.215151785,0.567644643,-0.140836962,-0.175129272,0.719570098,-0.930092594,0.221497711,-1.209366864,-0.075695043,0.269300765,1.290027593,-1.078165932,0.059341,-0.211886857,0.342065642,-0.149032793,-1.233460387,0.281405739,-0.377714848,0.867523107,-0.168609072,0.287739866,0.426178662,1.028390519,-0.166732221,-0.17452472,-0.067946991,1.005357186,0.420683775,0.614295574,-0.134290447,0.083428552,0.07448674,0.609340282,-0.829518523,-0.063297163,0.531908928,-1.770764082,-0.488717325,-0.409984109,-0.482851389,-0.458164547,0.039084908,-0.169792152,-0.415589387,-0.436387069,0.244558853,-1.090751961,-0.135800382,-0.87778874,0.315318622,-0.084878185,-0.984740734,-0.21327,-0.566836168,-0.502679593,-0.431831609,-0.432680685,-0.157421761,-0.334082379,-0.433074035,-0.470728055,-0.45753369,-0.45753369,0.019568782,-0.536648838,-0.381682119,-0.435737694,-0.206652961,-0.59896472,-0.215412457,-0.417286832,-0.206819425,-0.241323074,2.24025169,-0.219562633,1.023103605,-0.412407242,-0.434006371,0.015920946,0.157849668,0.279087568,-0.264257247,0.230891933,0.111152544,2.649298112,0
ZJTKAE3-04,0.320818988,-0.574842918,1.02588416,-0.395534057,0.87037799,1.660573926,0.338861619,0.522484266,-0.011019667,2.192190436,-1.321907275,0.550313744,-0.978678017,0.675937358,-1.622627016,1.195258299,-1.368171507,1.022413965,-0.305600434,-0.723839837,-1.798049748,-0.742564352,0.140124112,-0.856869143,0.235526819,-0.514228612,0.250991294,0.437159911,-0.841786623,0.086952659,-0.821847257,1.383975155,-1.076413032,-2.291316236,-0.262090853,0.510129286,-0.648555147,0.305751317,0.835446601,0.20593623,-1.085054073,0.790774052,0.8931919,1.394637447,1.464530133,0.192040459,-0.735332087,-1.182615612,-0.319043896,-0.424316419,-0.135697318,-0.683088414,-1.092388798,-0.235515071,1.528642337,0.581482692,-0.645447913,-0.719697809,-1.418505654,0.192624357,-0.522164356,-0.21905858,-0.218209278,-0.489262311,0.447717481,-0.597874217,-0.410074386,-0.431605134,-0.431605134,3.702580498,-0.784392215,-0.039441762,-0.401346796,0.289443326,-0.578323374,0.290516507,3.608536019,0.289334981,-0.819062333,0.941244686,-0.305202546,0.002566847,-0.870176518,-0.017175085,-0.427224774,-1.249757695,-0.968258244,-1.084995683,-1.780583896,-0.65530983,-0.979738426,1
ZJTKAE3-06,2.494229888,0.602947153,1.623309116,2.163745166,2.897539784,2.075615362,2.521142437,-0.629540165,0.047478231,1.923655375,0.695509129,2.895179606,-0.978678017,1.908495328,3.275398551,1.887513369,-0.820513092,-0.871635392,2.759456412,1.6924334,-1.189362391,-1.852273793,-0.097427076,-0.619827132,-0.093242079,-0.757069323,-0.238503698,0.275809405,0.601378891,0.122347911,-1.247247057,1.119716209,-0.817656002,-0.732704812,-0.578638662,0.185390893,-1.069302697,0.304333007,0.722183585,0.330987524,-1.093966512,0.250894593,0.978747005,1.836911724,2.602824836,0.060853151,-0.361806895,-0.980871829,1.805737792,0.304555935,0.807497182,-0.570090313,-0.782765999,0.141955558,1.990578726,0.554415631,-0.480182277,-0.389020361,0.28335787,0.473591062,-0.299892758,-0.162037936,-0.162188268,-0.245714346,-0.62825172,-0.597874217,-0.555012894,-0.614010842,-0.614010842,0.343156331,-0.873021106,-0.371119911,-0.399269147,-0.77971964,-0.425447973,-0.787029565,0.020504166,-0.77975845,-1.645829751,0.842563694,-0.441036083,0.126744067,-1.406704151,0.056145575,-0.639342724,-0.42466781,-0.638562771,-1.051236192,-0.732887848,-0.624518252,-0.82786411,1
