SampleID,Deseq_FLNA,Deseq_LGALS8,Deseq_LYZ,Deseq_PRR26,Deseq_PRKAG1,Deseq_HCFC1R1,Deseq_CASC14,Deseq_LINC01271,Deseq_MNS1,Deseq_CDR1,Deseq_TM6SF1,Deseq_LOC101929680,Deseq_ZNF385A,Deseq_C9orf173,Deseq_DNMBP-AS1,Deseq_C16orf72,Deseq_HLA-DQA1,Deseq_HLTF-AS1,Deseq_DCBLD2,Deseq_RNF157,proteome_C1R,proteome_IGHA2,proteome_LPA,proteome_LV144,proteome_HP,proteome_IGHG4,proteome_APOE,proteome_SAA2,proteome_FCN2,proteome_A2M,proteome_IGJ,proteome_IGHA1,proteome_LGALS3BP,proteome_MBL2,proteome_FCGBP,proteome_MYH7,proteome_APOC4,proteome_BTD,proteome_NPHP3,proteome_SERPINF2,metabolome_nRPLC_299.2227_9.9,metabolome_nRPLC_315.2539_9.7,metabolome_pHILIC_147.1128_11.2,metabolome_pHILIC_154.1225_1.6,metabolome_nRPLC_285.2071_9.2,metabolome_nRPLC_389.2702_10.4,metabolome_pHILIC_189.1233_8.4,metabolome_pRPLC_288.2172_5.1,metabolome_nRPLC_495.2962_9.1,metabolome_nRPLC_172.9914_0.9,metabolome_pRPLC_267.1228_8.3,metabolome_nRPLC_183.1025_5.1,metabolome_nRPLC_309.2073_9.4,metabolome_nHILIC_740.525_4.5,metabolome_pRPLC_315.1341_7.8,metabolome_nHILIC_74.0246_9.6,metabolome_nHILIC_528.2633_6.7,metabolome_nHILIC_188.0023_1.6,metabolome_nRPLC_431.3166_10.4,metabolome_nHILIC_130.0509_8.8,gut_genus_Clostridium.IV,nares_genus_Propionibacterium,nares_family_Propionibacteriaceae,gut_genus_Ruminococcus,gut_genus_Erysipelotrichaceae_incertae_sedis,nares_genus_unclassified_Neisseriaceae,nares_class_Betaproteobacteria,nares_family_Neisseriaceae,nares_order_Neisseriales,gut_genus_Dorea,nares_phylum_Proteobacteria,nares_family_Comamonadaceae,gut_genus_unclassified_Porphyromonadaceae,nares_genus_Staphylococcus,gut_family_Porphyromonadaceae,nares_order_Bacillales,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,nares_family_Staphylococcaceae,IL2,LEPTIN,IL5,IP10,CHEX1,IL12P40,PDGFBB,CHEX4,MIP1B,IFNB,CD40L,GCSF,RESISTIN,label
ZX52KVK-4011,-0.412395533,0.37724283,-0.016787374,0.306938114,-0.779554111,0.382756029,0.020726555,-0.643814832,0.362189687,-0.083867439,0.275017701,-0.624486308,-0.173262234,-0.52709249,-0.69944725,-0.06373944,0.789694107,0.653165138,0.13341225,1.178446099,-0.631571861,0.079962005,-0.465538042,-0.075206594,0.749675754,1.489140492,-0.916710034,0.069948317,-1.484379092,0.656694663,0.442746112,0.527174988,0.011501007,0.296822479,-1.541738618,0.467026653,-0.155946766,-1.367174424,-2.027397639,0.366710504,-0.787691432,-0.751573668,-0.699874095,0.191376805,-0.713099409,-0.775162805,-0.833707346,-0.27771809,-0.470321708,0.151928985,-0.036594261,0.490948723,-0.22427075,-0.047122409,-0.050844677,2.973078401,-0.371094287,0.723398308,-0.475154238,-0.546707834,-0.467364421,0.820852441,0.828772369,2.861106355,-0.456431638,-0.438929604,-0.370663211,-0.459472735,-0.459472735,0.34921287,-0.441291489,1.445087937,-0.382456364,1.681553424,-0.83211369,1.681368856,-0.332708467,1.680853621,-0.298053479,0.209765893,-0.266933477,-0.390421638,-0.974928163,-1.020513674,-0.232065155,0.802860979,-0.134838556,2.289878068,-0.098634716,0.564335011,-0.288675753,0
ZX52KVK-6021,-0.617370858,-0.008833777,-0.425555064,-0.611443941,0.337121002,-0.44187235,0.156558393,-0.521263408,-2.768591797,-0.40953698,0.401923122,-0.445616954,-0.071333603,0.64053645,0.065521751,0.090832377,1.111644556,-0.422521378,-0.095355676,0.720427043,0.003800805,0.211571114,0.139016678,-1.113735326,0.346695204,1.25000694,-1.281327951,0.74633189,-0.707467685,0.02283025,0.360500566,-0.327969891,-0.286720469,-1.572894351,0.478958188,-1.313424686,-0.629411605,-0.365358664,0.711159832,-0.942289156,-0.908067913,-0.935147555,1.440859042,-0.69580637,-1.112498624,-0.802700931,-0.861877607,-0.983819829,-0.537348516,-0.369324177,-0.049449307,1.915466081,-0.404587878,-1.084093692,-0.523396917,2.037859667,0.551446775,-0.660698086,-0.644187201,-0.784892772,-0.481046416,1.686493519,1.685075459,1.478294968,-0.456431638,-0.438064829,-0.335708214,-0.321536447,-0.321536447,-0.612946543,-0.097960319,-0.428596755,-0.418681357,-0.32489881,-0.859224457,-0.305345684,0.449294772,-0.325031874,-0.259473017,0.05922753,-0.298517296,-0.270192341,-1.047152777,-1.097791759,-0.660614946,-0.275382837,-0.34741706,1.425169242,-0.068424255,-0.24544179,-0.492542839,0
ZX52KVK-6031,-0.250341564,0.563932706,0.773877494,-0.611443941,-0.779554111,1.153845054,0.836860501,0.858791919,-0.140399293,-1.16248868,0.292010112,0.709917888,-0.89310084,0.222702434,0.374202423,-1.52194321,1.38511078,1.710167449,-0.518556874,1.761413212,0.115020488,-0.786512912,-0.646358653,0.348357946,0.624037807,1.776898583,0.912624965,1.237596781,-0.240259538,0.659165102,-0.301664372,-0.201915001,-1.422936014,-0.546688453,-1.138135601,-0.596593175,1.05557845,-0.778768037,1.460203865,1.135859938,-0.714145499,-1.030340258,-0.424127481,-0.700713162,0.076740363,-0.678741882,-1.034839399,-0.004092861,-0.456761937,-0.318498165,0.123751562,0.240271871,-0.362125578,-0.171074052,0.066044439,2.676581791,-0.13334633,0.001794703,-0.239751785,-1.019631389,-0.48119675,-0.033504777,-0.034460844,0.867507013,-0.456431638,-0.407099643,-0.415060614,-0.434501107,-0.434501107,0.450307465,-0.326728671,-0.428596755,-0.37444445,1.62736993,1.50515851,1.675250832,-0.066946608,1.652704514,-0.259473017,-0.083659356,-0.172182017,0.120552875,-1.09567869,-0.986167859,-0.686327933,0.032686823,0.01332222,1.6815402,0.081117526,-0.285930629,-0.272876054,0
ZY7IW45-05,0.099895394,0.416909592,0.38886786,-0.611443941,0.594113412,0.991704749,-0.938542689,-0.293877028,-0.033151679,-0.236252136,-0.290224158,0.465140591,0.117788498,0.51092239,1.239790452,-1.52194321,1.085870402,-0.684169188,0.570497489,0.469636515,-0.460012501,-0.509247961,1.089995768,0.211535117,1.11373916,-0.538265452,-0.897637471,-0.115572331,-0.475346203,1.934150367,-0.801588635,-0.084058027,1.967738418,-1.804314677,0.323521575,-0.226540206,0.529065199,0.079822883,-0.361324358,-0.524261948,-0.08108675,1.343823754,0.113434003,0.553271441,1.199308263,-0.168897873,1.196050995,-0.861739673,-0.193850177,0.191180945,-0.877903981,1.448385665,-0.041969456,0.385783061,-0.120667429,0.580948503,0.144649187,-0.355676211,4.702170572,1.446891847,-0.484136042,-0.702187743,-0.702727043,1.160246533,0.319907189,-0.438929604,-0.473450003,-0.464352308,-0.464352308,-0.885822764,-0.537632056,-0.428596755,-0.435737694,-0.856660366,-1.010133995,-0.86096565,-0.290557938,-0.85664323,-0.236289106,2.476745555,-0.223878951,0.94794594,-0.169792235,-0.339556749,2.834377446,1.852205905,-0.339579867,-0.231747982,-0.277162115,0.17885407,0.422346359,0
ZY7IW45-07,0.046077344,0.265319274,0.926558348,-0.611443941,0.534788202,-0.433415557,-0.938542689,0.764289928,-0.109087943,-0.27625394,-1.027449186,0.804428884,0.997888517,0.906742718,0.728870732,0.811253714,1.478838493,0.09490848,0.800190178,-0.189364964,-0.726619847,-0.688368576,0.95180715,0.083568777,0.406815622,-0.710918654,-0.891271818,-2.344310044,1.00401517,1.845232331,0.111700793,-0.30599644,1.320956271,-0.509645088,-0.043062455,-1.235641243,0.130633203,0.111510232,0.663374292,0.240089581,-0.106370331,1.330620482,0.118514377,0.089787039,-0.422191217,-0.945949818,-0.07690288,-0.801885472,-0.317991924,-0.40162148,-0.814888647,-0.136211677,0.63483633,1.269198596,-0.435040327,1.295856046,-0.178850226,0.666051577,0.405363301,1.645804496,-0.496594993,-0.358618102,-0.359486844,-0.088770118,0.318203392,-0.438929604,-0.479102439,-0.465623415,-0.465623415,1.104340971,-0.545021773,-0.428596755,-0.435737694,-0.215567269,-0.435300489,-0.223630589,-0.417286832,-0.215731215,-0.333731021,2.148192728,-0.51074826,-0.134514333,0.630130572,-0.793857054,1.590203917,-0.483982419,-0.526034112,-0.1939842,-0.237003452,-0.367577878,0.126310971,0
ZY7IW45-09,-0.501955188,0.094994762,0.16183862,-0.611443941,0.636685382,1.511228949,-0.106034668,0.676803404,0.020432405,-0.590086424,-0.371905966,0.093118795,0.714935824,-0.643549993,0.193019788,0.027695207,1.337474528,-0.85896991,-0.309922571,-1.084073077,-0.280882358,-0.816309083,1.207357869,-0.195072019,1.062505258,-0.36498583,-0.543626652,0.275643581,0.639338577,1.75091132,0.020266302,-0.471107319,1.289910534,-1.775949238,0.641083473,0.495569026,1.102248951,0.873706648,-0.249674796,-0.311804896,1.067566601,1.539012826,1.051011412,-0.698286754,-0.090760994,-0.551122897,2.259915428,-0.718130885,-0.276559972,-0.6574198,-0.888027716,-0.697184439,-0.167409596,-0.278561209,0.00211182,3.21377288,1.289969957,-0.705723795,5.876440845,-1.536665066,-0.2157978,-0.062975208,-0.060865764,6.422137064,-0.116298165,-0.437665757,-0.339002786,-0.324846935,-0.324846935,0.591147288,-0.389919213,-0.428596755,-0.435737694,-0.256160456,-0.777540426,-0.243458215,-0.07015088,-0.256312936,-0.327828353,0.568433697,-0.280718828,0.328466341,-0.164028066,-0.469433864,-0.032733747,0.439331802,-0.411110373,-0.166289622,-0.206330522,0.047554606,-0.438105702,0
ZY9XQJP-01,-1.373572751,-0.627491596,0.243916806,-0.611443941,-0.08808494,-0.997341102,-0.938542689,-1.509295357,-0.065727954,-0.105364651,-1.017577337,0.621510819,-0.384244948,-0.341262241,-1.973773746,-0.410103766,-0.691917557,-0.147597377,-1.221916226,0.549326077,0.62241721,-0.371549041,1.235050262,-0.154021422,1.478058537,-0.017846416,-0.410510792,-0.157546444,2.035046981,1.862167407,0.366053833,0.099626129,0.144259834,1.066466336,0.384367654,-0.115477557,-0.427498821,1.70715056,0.431358704,0.860194009,-0.49937735,1.386205736,-0.886207526,-0.700655519,-0.396960008,-0.963508705,0.278844419,-0.910932214,-0.323028423,-0.404159002,-0.204515553,-0.760207332,-0.361631618,0.593553035,-0.851011872,-0.459315242,-1.047891237,-0.773634812,1.525091531,0.444696265,0.898385927,-0.839576659,-0.840316215,2.471189811,0.870816695,-0.438929604,-0.479151691,-0.466311699,-0.466311699,3.56559432,-0.543058925,-0.428596755,-0.435737694,0.170264796,-0.978474243,0.160210176,-0.330351365,0.169991868,-0.393647328,1.087465709,-0.399091619,-0.349927098,-0.185071445,-0.518873497,-0.023528919,-0.23489966,-0.988346985,-0.377180391,-0.561357264,-0.48981322,-0.736616862,0
ZY9XQJP-05,-0.521316528,0.325771144,0.082339209,-0.611443941,-0.779554111,-0.226792,-0.938542689,0.39838918,0.406593162,0.647126084,-0.012738369,0.911574475,0.693561063,-0.152755216,0.868542714,0.007096703,-0.611763314,0.613325508,-1.66700016,1.127274922,0.065738039,0.425561476,-0.884098767,-1.203536222,1.34314046,-1.174625069,0.529804034,-0.946722251,-0.173931881,0.725044326,-0.560204753,-0.701986716,0.983185788,0.345378136,1.507489465,0.882074242,-0.441394217,0.834390372,0.872641251,0.036436503,-0.679231844,-0.173208011,0.956075609,-0.690835703,-0.352891835,-0.694227761,-0.696924201,-0.154262385,-0.002629262,-0.681470019,-1.390191666,-0.58105641,-0.200301871,-0.798606607,-0.75090625,-0.35732732,0.306052357,-0.216329845,-0.481258528,0.044291372,-0.505463245,-0.654457327,-0.655246606,-0.260614493,-0.392027028,-0.433766883,-0.473185554,-0.460415033,-0.460415033,-0.203961926,-0.530551387,-0.322345015,-0.408368203,0.120374291,0.206835285,0.110536603,-0.305532468,0.120115456,-0.196190402,0.342105273,0.571565261,0.513482733,-0.894700787,1.256833315,2.024545184,0.776447537,2.221795399,-0.460473384,-0.356332595,0.799869562,-0.32014982,0
ZY9XQJP-06,-0.440032927,0.174963041,0.34491836,-0.611443941,-0.779554111,-0.432416345,0.159689507,-0.518438426,0.190608267,1.169837459,-0.429018175,0.974876028,0.427559797,0.985709987,0.89524432,0.362529776,-0.458159172,0.493232602,-0.08916682,-0.052516823,0.401544935,-0.373104008,-1.102179868,-1.411177741,0.7571653,-1.479335986,0.012633494,0.400606361,-0.38597696,-0.336668156,-1.472320626,-1.77930121,0.688064041,-0.566594338,0.962601065,0.382368082,-0.813832102,1.086961396,-1.700130442,-0.469674713,-0.284898773,-0.163831954,-0.111798615,-0.696415948,-0.691077595,-0.950310039,-0.816468874,-0.008030878,1.078679223,-0.768327809,-1.075641383,-0.777481261,-0.403150675,-0.171140587,-0.746881091,-1.187649609,0.292598989,-0.782333752,-0.041346944,-0.780544954,0.60229606,-0.741261013,-0.742026976,-0.441573979,-0.406081747,-0.438655407,-0.476244389,-0.463846984,-0.463846984,0.268047236,-0.480357168,-0.389082737,-0.417397634,-0.289600715,-0.462958482,-0.296577969,-0.067858945,-0.289743749,-0.485793893,-0.781375968,-0.13867148,-0.391041852,-0.553330497,0.597638211,-0.276661674,-0.572015391,1.514975057,-0.460473384,-0.316375711,0.283996449,-0.751102672,0
ZY9XQJP-07,-0.40024073,0.759134682,-0.812038726,-0.611443941,-0.779554111,0.00156831,1.191305349,-0.265375263,1.116646667,0.658860822,0.409490738,1.099418198,0.705143711,-0.141737655,0.505144545,0.01825871,-1.145665423,-0.413879065,0.964249905,1.144106586,0.449456417,0.085712736,-1.160042101,-3.805318292,1.258705279,-1.360362779,0.19759989,0.017889102,-0.447313801,0.518596353,-0.949519673,-1.311603613,0.402343226,-0.756981029,1.152667288,-0.487999545,-4.231713136,0.82869651,-1.149676599,0.179417707,-0.132119,-0.462478554,-0.659269375,-0.699591378,0.297796589,-0.806481542,-0.625880762,-0.192036206,0.730918824,-0.70797559,-0.947054498,-0.477554119,-0.216993138,0.364312131,-0.361301337,-1.305511643,0.969016126,-0.641977852,0.101060762,0.318900517,-0.497223469,-0.882654678,-0.883382663,-0.526759435,-0.424105863,-0.436493779,-0.475749685,-0.462254464,-0.462254464,-0.073335586,-0.508700164,-0.428596755,-0.200377484,-0.627068978,-0.22971138,-0.634313956,-0.193073747,-0.627116692,-0.301500762,0.30383981,0.524216144,0.462089291,-0.782469459,1.520511357,3.22117275,0.102216071,1.379501159,-0.44097928,-0.290174476,0.412964727,0.126840894,0
ZY9XQJP-09,-1.507064323,-1.83666874,-1.437829193,-0.611443941,-0.779554111,-0.687333668,-0.938542689,-1.509295357,-1.032196349,-1.16248868,-3.353776819,-0.549100741,-0.89310084,0.52692589,-3.019125759,-1.52194321,-1.145665423,-4.711577848,-1.675414997,-2.853531326,0.470595964,0.197099149,-0.812602349,-3.883640762,1.276890036,-1.778843712,0.465373797,0.148973383,-0.380410777,1.094048718,-0.745152139,-1.166445176,0.82300586,0.091371892,1.510586049,0.119285268,-0.394772227,0.700307167,-1.139913819,-0.032703335,0.115163453,-0.491541289,-0.572160458,-0.69651539,-0.915230605,-0.554777207,-0.550909627,-0.243779861,0.308431635,-0.482016325,-1.227100401,-1.252265296,-0.267597909,-0.429479651,-0.771822714,-0.943945284,0.646446207,-0.286125825,-0.283929189,-0.287780875,-0.493975702,-0.693241919,-0.69402078,-0.044638828,-0.338231186,-0.432633366,-0.465026614,-0.459120372,-0.459120372,3.282778482,-0.489942134,-0.428596755,-0.295809599,-0.633860555,0.49580733,-0.640829592,-0.31468357,-0.633694153,-0.25542748,0.539961291,0.240121448,-0.103238576,-0.489031297,1.924268358,2.337509317,0.776447537,0.970134378,-0.439207088,-0.317685773,0.498943579,-0.227544105,0
ZY9XQJP-10,-0.798519333,-0.30616133,-0.47985774,0.363459053,-0.779554111,-0.679262612,0.079763856,0.990010065,0.571365706,-0.027528791,-1.071591058,-0.545732765,-0.89310084,0.530623452,-1.296873301,0.004316255,-1.145665423,-0.3090993,-1.28447958,0.942584576,0.100339718,-0.379629077,-1.019363275,-0.758692087,1.117296182,-1.259320565,1.019828627,1.211829272,-0.053309692,0.487166172,-1.195655792,-1.330211398,0.51225239,0.016814476,0.74170944,-0.261622096,0.261782136,-0.040725471,1.290536228,0.351873987,-0.582010617,-0.331820666,-0.875797031,-0.700587124,-0.234552103,-0.664787797,-2.245147858,0.158067755,0.363030948,-0.654651693,-1.070753286,-0.294538442,-0.311906114,-0.314503972,-0.37146396,-1.179802376,0.719295676,-0.443223707,-0.646575836,-0.643524835,-0.26546229,-0.576249897,-0.576225636,0.238631904,-0.299599688,-0.435096758,-0.468732317,-0.459799821,-0.459799821,0.820921679,-0.471158966,-0.207659212,-0.201519298,-0.134644994,0.014037195,-0.141973858,-0.308444182,-0.134831797,-0.36073784,0.468326894,0.145423216,0.040663064,0.378423357,1.265073254,2.227051387,0.439331802,0.590218445,-0.469334341,-0.269213487,0.241007023,-0.125626083,0
ZYXQKWY-04,-0.276835069,-0.437731033,0.682130253,-0.611443941,0.953819645,0.592519238,-0.938542689,0.44560435,-0.222293834,0.006290584,-0.29700448,0.458994364,-0.89310084,-0.439947242,-0.68009145,-0.292669396,-0.733878973,0.648228288,-2.800747276,-0.762264991,-0.432294218,0.617983261,-0.145699333,1.77914793,0.545107194,0.094683242,1.020539601,1.15892643,0.193612924,-0.24331704,1.816670646,1.353984317,-0.588722667,-0.379952008,-0.30767445,0.128286472,-0.264487677,-0.216120102,0.789244109,0.666363351,0.332147411,0.413768936,-0.08061074,1.474962611,-0.02538962,0.012850101,0.265267473,-0.071412008,-0.174069347,-0.223056463,0.065883987,-0.283117742,-0.250304691,0.351587677,0.401625525,-0.40220213,0.680367058,-0.32989138,-0.069328538,-0.832658207,-0.507723136,-0.29719584,-0.29808108,-0.318624133,-0.456431638,-0.297060028,-0.333081332,-0.318896874,-0.318896874,-0.196599292,-0.423359257,-0.428596755,-0.435737694,0.335742027,-0.884741913,0.329029964,-0.222179797,0.335422359,-0.306878821,1.540851574,-0.29292891,0.264936955,0.013867386,-0.820113711,-0.336854787,0.52769451,-0.080582511,-0.340558979,-0.234984775,0.16666209,1.120263293,0
ZYXQKWY-05,-0.997974447,-0.422705121,0.228548926,-0.611443941,-0.779554111,2.285983203,-0.938542689,2.109493288,1.441006963,-1.16248868,-1.673672034,0.760330063,-0.89310084,-1.408388033,0.035875211,0.415103001,1.324540709,1.780166294,-0.456567527,1.067523488,-0.095706632,0.059268156,-0.211871302,1.610326259,-0.032318317,-0.514255075,0.389229921,0.775632052,0.16492219,-1.151052356,0.870582747,0.184238236,-0.419266559,-0.561841363,-0.836094131,0.458069436,-0.366808559,0.269427428,0.625173837,0.6574057,1.040159674,0.026642629,-0.313149242,1.751050495,-0.124732496,0.0091716,2.051881723,0.415553694,-0.243682622,-0.262702083,0.663303557,-0.029888573,-0.233727892,1.934667752,-0.146003355,-0.123903219,-0.823674943,-0.65856792,-0.19055331,0.417632403,-0.500122875,-0.612983594,-0.613446465,0.498690846,-0.456431638,-0.325449731,-0.348419307,-0.344534506,-0.344534506,-0.178227566,-0.440719656,-0.428596755,-0.435737694,0.53033249,-0.76905572,0.520057554,-0.327162345,0.530177298,-0.203862647,1.46423616,-0.29292891,1.556628284,0.373124578,-1.231292957,-0.7582258,0.897539352,0.594716412,-0.358871395,0.105997326,0.000133451,0.827796902,0
ZYXQKWY-06,-0.042819849,0.477713202,0.173430351,-0.611443941,-0.779554111,0.369671117,-0.938542689,0.348103141,0.925606543,0.252983116,-1.453290623,0.852586078,-0.89310084,-0.192355867,0.396805493,-0.033208368,-0.628601733,-0.144733003,0.528238097,0.960873978,-5.056835474,-0.06450382,-0.490046148,-0.692319957,-0.134796989,-2.026833995,-0.427331938,0.502266991,1.011854804,-3.118501967,-0.818252505,-0.410252718,2.688292304,0.383123368,0.029971176,-0.653352084,0.447843197,-0.179808036,0.150229597,-5.632756664,2.450050864,-0.220757127,-1.13317228,2.859861205,-0.381512182,-0.006515406,0.023660463,-0.419323804,-0.090485524,0.22419679,-1.575818785,-0.265599929,-0.162215286,0.854747447,-1.517482217,-0.355562563,-0.785224026,-0.549555096,-0.095091232,-0.034040307,-0.495838504,-0.529932542,-0.530755269,-0.564013057,-0.456431638,-0.322909142,-0.363186719,-0.349147702,-0.349147702,-0.608621168,-0.452371184,-0.428596755,-0.435737694,1.096944193,-0.126272923,1.083703545,-0.325359855,1.096696123,-0.1383069,1.485286435,-0.29292891,0.068375232,0.463213555,-0.96051638,-0.366252765,0.157849668,-0.220046419,-0.368027603,-0.225072504,-0.27741428,1.030984079,0
ZYXQKWY-07,-0.591566117,0.436976339,-1.437829193,-0.611443941,0.768431756,0.35600869,-0.938542689,1.056430095,0.774962615,-1.16248868,0.204543031,-2.311908837,0.246070307,-0.013705327,0.232593036,0.146370435,1.076692881,-0.398390155,0.446746838,1.112366737,-0.230899193,0.442417034,-0.709983891,0.566637984,0.385352755,0.322751693,0.706512333,-0.762018138,-0.901359637,-0.555425161,1.273572179,0.681345727,-0.302834206,-0.295588299,0.165606403,1.081470885,-1.107487662,1.003916189,0.770592843,1.535458712,-0.092817745,0.004151128,-0.872936588,0.443890982,-0.156973697,0.022434401,-0.219870581,-0.565296005,-0.052746465,-0.232534164,-0.522057914,-0.437140568,-0.324931478,-1.046741073,-0.533476145,-1.475515133,-0.143962638,-0.353176582,-0.112817743,-1.225618822,-0.503780295,0.19885779,0.19783931,-0.294036951,-0.366493662,0.214502264,0.171369901,0.186722532,0.186722532,-0.381729111,-0.028801883,-0.428596755,-0.435737694,-0.086266204,-0.07175776,-0.093355014,-0.354892956,-0.086466672,-0.1383069,1.809005523,-0.048374655,0.026254862,-0.094898577,-0.81509933,-0.523041978,0.712616933,-0.13196395,-0.358871395,-0.217142688,0.277681182,1.107948919,0
ZYXQKWY-08,-0.804223783,0.023835125,0.11851928,-0.611443941,-0.779554111,-0.696395946,-0.938542689,-0.595428485,1.157514879,0.530940439,-2.418710178,-0.552879091,-0.133018278,-1.408388033,-1.121130972,-0.333633366,0.74702386,0.633270167,-0.9761658,1.008291597,-0.874210137,0.64965218,0.240503225,0.468835838,0.483810761,0.272112093,0.666258682,1.337180159,0.196403558,-1.811903714,0.899198965,0.159001493,0.003057395,-1.284538863,0.049820488,0.319391418,0.554523038,1.246645774,0.191832704,0.565932945,0.331024834,0.849342894,-0.387606951,-0.697457569,4.051727708,-0.300790721,0.194220008,-0.416384311,0.89593142,-0.719381183,-0.291828513,-0.119018298,-0.262436512,0.163538999,-0.143611693,-0.626027295,-0.739003416,-0.548149226,-0.871332816,-0.203814537,-0.503439558,-1.068154529,-1.068002168,1.865427801,-0.287845733,-0.438929604,-0.472958737,-0.459450033,-0.459450033,-0.425487368,-0.539738915,-0.428596755,-0.435737694,2.282293555,-0.884840363,2.264980111,-0.417286832,2.281424068,-0.203862647,2.27059443,-0.354067473,0.293017203,-0.896910075,-0.684725423,-0.856219059,0.157849668,-0.275097961,-0.346663118,0.066348244,-0.27741428,2.633905143,0
ZYXQKWY-09,0.218048283,1.372511807,-1.437829193,2.544433098,-0.779554111,0.618605884,-0.938542689,0.607816716,2.490804011,0.450903616,1.485104262,-0.348269435,-0.89310084,0.747410255,1.237514768,0.17495625,1.247074685,-0.597744818,0.721106579,-0.131606088,-0.829518523,0.255555287,-0.424045147,0.609340282,0.319586501,0.07448674,0.542237359,0.591771567,0.048505347,-1.804984961,0.796694583,-0.150795066,-0.29640351,0.001582158,-0.377714848,0.328368185,-0.134290447,-0.399270896,0.667218345,0.281405739,-0.063297163,-0.488717325,-0.73717195,-0.701208261,-0.450923091,-0.369183079,-0.458164547,-0.041541565,-0.322346858,-0.738511966,0.51564497,-0.628446081,-0.396450429,0.638449771,-0.714773042,-0.807200536,-0.583676284,-0.432946175,-0.544515694,-0.314616465,-0.502679593,-0.431831609,-0.432680685,-0.157421761,-0.334082379,-0.433074035,-0.470728055,-0.45753369,-0.45753369,0.019568782,-0.536648838,-0.381682119,-0.435737694,-0.206652961,-0.59896472,-0.215412457,-0.417286832,-0.206819425,-0.241323074,2.24025169,-0.219562633,1.023103605,-0.412407242,-0.434006371,0.015920946,0.157849668,0.279087568,-0.264257247,0.230891933,0.111152544,2.649298112,0
ZJTKAE3-04,-0.121993435,0.565319259,-1.261133479,-0.495143134,0.898693587,-0.362521844,0.704842825,0.15212742,-1.079859309,-0.072038444,0.808501665,1.509204252,-0.936826856,0.407477903,0.629265597,-1.216689808,-0.623880723,0.536549575,-0.882490941,-0.625060048,0.20593623,-0.379972114,0.276067356,0.835446601,-0.340442477,0.305751317,0.252051171,0.854821657,0.298378575,1.830079769,-0.00301799,-0.42960905,-0.318781823,-0.241347715,-0.856869143,0.729546164,0.510129286,-0.359934963,-0.50211225,0.140124112,-1.085054073,1.394637447,-0.954052045,-0.501734169,0.351191553,-0.285144775,-0.735332087,0.36245386,1.199364914,2.488105318,1.465655883,0.139547479,-0.706935601,-0.715642798,-1.206545995,2.612600676,1.960423388,-0.025125219,0.64000901,-1.004340879,-0.522164356,-0.21905858,-0.218209278,-0.489262311,0.447717481,-0.597874217,-0.410074386,-0.431605134,-0.431605134,3.702580498,-0.784392215,-0.039441762,-0.401346796,0.289443326,-0.578323374,0.290516507,3.608536019,0.289334981,-0.819062333,0.941244686,-0.305202546,0.002566847,-0.870176518,-0.017175085,-0.427224774,-1.249757695,-0.968258244,-1.084995683,-1.780583896,-0.65530983,-0.979738426,1
ZJTKAE3-06,-0.626902527,2.472073485,-1.261133479,3.914664545,2.122878395,2.064050268,3.617081769,2.385582714,2.204679237,1.172385254,2.31218831,1.926535827,-0.030304844,1.616577143,0.546436139,-1.216689808,-0.623880723,2.128119401,2.114129549,-2.045932252,0.330987524,-0.73386657,-0.818406381,0.722183585,-0.775494894,0.304333007,0.018997611,0.543078497,0.374311863,1.459998906,-0.068689027,-0.691525442,-0.780215956,-0.196843619,-0.619827132,1.306369102,0.185390893,0.097828299,-0.691678486,-0.097427076,-1.093966512,1.836911724,-0.062883384,1.867242515,0.617066601,-0.592308495,-0.361806895,-0.22312531,0.802453457,1.564259303,1.701283441,0.370917665,-1.601707512,-1.562533995,0.14213493,0.723929726,-0.577520875,1.089544677,0.201562013,-1.2547982,-0.299892758,-0.162037936,-0.162188268,-0.245714346,-0.62825172,-0.597874217,-0.555012894,-0.614010842,-0.614010842,0.343156331,-0.873021106,-0.371119911,-0.399269147,-0.77971964,-0.425447973,-0.787029565,0.020504166,-0.77975845,-1.645829751,0.842563694,-0.441036083,0.126744067,-1.406704151,0.056145575,-0.639342724,-0.42466781,-0.638562771,-1.051236192,-0.732887848,-0.624518252,-0.82786411,1
