,SampleID,Deseq_SLFN5,Deseq_CALCOCO1,Deseq_TRIM37,Deseq_TIAM1,Deseq_RPS5,Deseq_DYSF,Deseq_CDCP1,Deseq_TBC1D9,Deseq_MEFV,Deseq_KLF2,Deseq_HBA2,Deseq_BRI3,Deseq_SCARNA12,Deseq_FKBP8,Deseq_MKRN1,Deseq_UST,Deseq_MRPL43,Deseq_RPS20,Deseq_SCARNA2,Deseq_JADE2,metabolome_nRPLC_209.0819_5.9,metabolome_nHILIC_740.525_4.5,metabolome_nRPLC_495.2962_9.1,metabolome_nHILIC_447.2749_7.2,metabolome_pRPLC_146.06_3.6,metabolome_pHILIC_132.0766_9,metabolome_nRPLC_539.2489_8.8,metabolome_pRPLC_288.2172_5.1,metabolome_nHILIC_74.0246_9.6,metabolome_pRPLC_269.1382_7.1,metabolome_pRPLC_526.2924_9.8,metabolome_nRPLC_172.098_2.8,metabolome_nRPLC_445.3324_11.4,metabolome_nHILIC_174.056_3.8,metabolome_nRPLC_399.3268_11.1,metabolome_nHILIC_188.0023_1.6,metabolome_pHILIC_154.1225_1.6,metabolome_pHILIC_229.1181_10.5,metabolome_nHILIC_191.0561_8.5,metabolome_nRPLC_227.1289_6.9,proteome_F11,proteome_PSTK,proteome_BTD,proteome_PROZ,proteome_SERPINF2,proteome_IGHA1,proteome_CLEC3B,proteome_KV320_2,proteome_CAMP,proteome_LV743,proteome_KV320.2,proteome_CAPZB,proteome_HV313,proteome_LGALS3BP,proteome_VCL,proteome_PGLYRP2,proteome_HP,proteome_COMP,proteome_ORM2,proteome_C1R,gut_genus_Ruminococcus,gut_genus_Erysipelotrichaceae_incertae_sedis,gut_genus_Clostridium.IV,gut_genus_Dorea,gut_genus_unclassified_Porphyromonadaceae,gut_family_Porphyromonadaceae,gut_genus_unclassified_Clostridiales_Incertae.Sedis.XIII,nares_phylum_Proteobacteria,nares_genus_unclassified_Neisseriaceae,nares_family_Neisseriaceae,nares_order_Neisseriales,nares_order_Bacillales,nares_genus_Staphylococcus,nares_family_Staphylococcaceae,nares_class_Betaproteobacteria,nares_family_Comamonadaceae,nares_family_Propionibacteriaceae,nares_genus_Propionibacterium,IL2,LEPTIN,IL5,IP10,CHEX1,IL12P40,PDGFBB,CHEX4,MIP1B,IFNB,CD40L,GCSF,RESISTIN,label
3,ZKFV71L-05,-0.238533184,-0.584781246,-0.783860866,-0.692055513,-0.732512712,-0.585066955,-0.820011371,-1.203256739,-1.01238624,-0.159989663,1.804823945,-0.989118647,0.898936394,-0.906483873,0.730189774,0.183011511,0.583815623,-0.78479483,0.281982443,-1.173254843,-0.159201369,-0.603984597,-0.350862559,-0.211249384,-0.304972554,0.344295099,0.726732764,-0.326661522,-0.683262864,0.187825464,-0.416199628,-1.215038068,-0.98002125,0.208061951,-0.86860922,0.928997075,-0.699826034,0.097394617,0.26373648,-0.45596747,0.120530448,0.18767779,-0.999793086,0.497129836,0.120704586,0.072816977,0.004456708,0.421449726,0.133033438,0.005773948,-1.2898599,1.609229253,-1.002737541,-1.180638002,-1.879678269,-0.294848216,-0.150614021,-0.216143564,0.229836397,-0.136940363,1.115505515,-0.228246436,1.660186139,-0.473829624,4.974090538,0.521150853,0.09910568,-0.498208663,-0.438442652,-0.461448998,-0.461448998,-0.373295401,-0.368368685,-0.368412945,-0.459946191,-0.264987576,2.793392702,2.794873046,-0.298053479,0.209765893,-0.266933477,-0.390421638,-0.974928163,-1.020513674,-0.232065155,0.802860979,-0.134838556,2.289878068,-0.098634716,0.564335011,-0.288675753,0
148,ZYXQKWY-05,0.26289539,-0.584781246,-0.783860866,-0.692055513,0.42101999,-0.585066955,-0.820011371,-1.203256739,0.82167294,-1.126322568,-0.717604576,0.947821529,-0.899657502,-0.906483873,-0.564228504,0.631224667,-0.947872583,0.172712339,-0.10756579,0.020261674,-0.155712112,1.934667752,-0.243682622,-0.194955515,-0.667744529,1.480317398,-0.444749202,0.415553694,-0.123903219,-0.857516875,0.702043037,1.89797876,1.354808245,-0.628057737,0.04206504,-0.65856792,1.751050495,-0.190245787,-0.870059986,0.394002786,-0.160119727,0.961156001,0.269427428,-0.846992494,0.6574057,0.184238236,-0.898612937,1.610366601,0.650210808,0.153995573,-0.558474392,-0.141049089,1.019063863,-0.419266559,1.26883915,0.458087031,-0.032318317,0.48222484,1.61128184,-0.095706632,0.498690846,-0.456431638,-0.500122875,-0.178227566,-0.435737694,-0.76905572,-0.327162345,-0.440719656,-0.325449731,-0.344534506,-0.344534506,0.520057554,0.53033249,0.530177298,-0.348419307,-0.428596755,-0.613446465,-0.612983594,-0.259473017,0.05922753,-0.298517296,-0.270192341,-1.047152777,-1.097791759,-0.660614946,-0.275382837,-0.34741706,1.425169242,-0.068424255,-0.24544179,-0.492542839,0
49,ZLZNCLZ-03,0.439738681,1.595708397,0.808490365,1.088755403,2.037194058,1.532553305,-0.820011371,1.120086946,2.049185736,1.768458291,1.091447287,1.931566113,1.576248945,1.183820811,1.0112353,-0.29476938,1.245797614,1.908555309,1.920188181,0.431805105,-0.124380478,-0.279103635,-0.10476969,-0.193218128,0.047928844,-0.59466391,0.138378109,-0.21584923,-0.117636746,-0.744634608,-1.729895699,-0.488757378,0.132896993,0.202134109,-0.017698068,0.165104206,0.356281022,-2.123913463,-0.868989443,3.311102168,1.393311498,-0.298310096,0.439039837,0.042079634,0.276102518,-2.909431125,1.801874305,-1.069201064,-1.074075086,-1.59282628,0.159502776,0.267550249,1.007844264,0.629720684,-0.572720867,0.677159056,-1.352847318,-1.476186184,-2.307457313,1.002428265,-0.799445499,-0.306976678,-0.497256341,4.92570652,-0.435737694,-0.847832073,0.391132588,-0.249801736,-0.438929604,-0.466311699,-0.466311699,-0.19201971,-0.183618474,-0.183791444,-0.477168512,-0.276814029,0.132590117,0.133591067,-0.259473017,-0.083659356,-0.172182017,0.120552875,-1.09567869,-0.986167859,-0.686327933,0.032686823,0.01332222,1.6815402,0.081117526,-0.285930629,-0.272876054,0
131,ZWLGEWL-04,3.015141072,2.588271903,1.922715641,2.760753759,3.630685993,2.214252764,-0.262012583,1.921263754,2.432593755,2.580562073,2.102015206,1.335067988,2.655736349,2.724376822,1.977282573,0.987906676,1.295651153,3.312955754,2.543706145,2.68986445,-0.157045779,0.484520359,-0.297994246,-0.202725591,0.862803985,-0.829829296,2.44568506,1.103448419,0.286582158,-0.26634465,-0.160888968,1.16912777,0.218731706,0.150756695,-0.400989893,0.390756837,0.576423186,-0.196986868,-0.757272716,1.690230178,-0.82043189,-0.739298827,-1.161580412,-0.834340668,-2.366959473,0.455104185,-0.847494069,0.956638169,-0.013991321,0.643678782,2.30820205,0.197227152,0.091030974,0.131490938,-0.008730149,1.029453102,0.890337466,-0.172573898,1.583319884,0.481535136,0.008571452,-0.44808048,-0.126148874,0.516330036,0.740428625,-0.400076588,-0.359329854,-0.512111715,-0.438929604,-0.466311699,-0.466311699,1.401140571,1.415606244,1.414981559,-0.479787413,-0.428596755,0.324173544,0.325225967,-0.236289106,2.476745555,-0.223878951,0.94794594,-0.169792235,-0.339556749,2.834377446,1.852205905,-0.339579867,-0.231747982,-0.277162115,0.17885407,0.422346359,0
168,ZTXY83G-06,-1.1967239,-0.667202174,-0.545194256,-0.697484101,-0.77526484,-0.600423422,-0.592451615,1.329937965,-0.630817184,0.382605325,-0.604023105,-0.519227936,-0.591401678,-0.681297303,0.787192867,0.339762818,-0.79429172,-0.898327548,-1.057661677,-0.963054612,-0.561534209,2.215089517,-0.732418017,0.220701998,-1.144983798,0.954782772,-1.237383769,-1.897270542,-0.151025445,-1.254929949,-0.830917968,2.115770531,-0.624749429,0.294858659,-0.535957488,0.647145555,-0.498266206,0.323967432,-0.250664758,3.372070673,-1.094006273,0.589340895,1.088949098,1.017033964,0.517292348,-0.855303461,0.503028827,-1.067347106,0.496724767,-1.282768419,-1.826615572,0.648448004,-1.186080853,0.712545986,1.554018619,0.596407294,-1.372421483,0.665482358,0.425976838,-0.044862442,-0.34339834,-0.340233201,-0.596014457,-0.267055271,-0.424975554,0.031982281,-0.365915173,-0.774079089,-0.597874217,-0.641700122,-0.641700122,-0.901584003,-0.897619844,-0.897650986,-0.665105648,-0.459963338,-0.685879343,-0.685760786,-0.333731021,2.148192728,-0.51074826,-0.134514333,0.630130572,-0.793857054,1.590203917,-0.483982419,-0.526034112,-0.1939842,-0.237003452,-0.367577878,0.126310971,1
30,ZL9BTWF-12,0.310384586,-0.584781246,-0.098915434,-0.692055513,-0.287909199,-0.123285432,-0.094239341,0.021272829,-0.19309724,-0.449710609,-0.717604576,1.548019211,0.40528101,0.642628564,-0.5094839,0.408834985,-0.319160959,0.046213049,-0.06886377,-0.137417556,-0.118329025,-0.830263529,-0.038484293,-0.165118324,-0.266151293,-0.81354256,-0.443356401,0.094415734,0.423687442,0.117188909,-0.238134679,-0.43436906,0.943279518,0.494005518,0.649853143,1.466271066,0.313739326,0.768734089,0.072012724,0.018191156,0.544022481,0.7020276,0.575892217,1.361879442,0.918508607,-2.829812304,0.478536808,-0.489147839,1.447386838,-1.439250862,-0.175449821,0.795396288,-0.716106763,0.916298809,-2.428016379,0.025529168,-3.162684058,1.269405911,0.766808325,-0.519297295,-0.292261553,0.634160063,-0.499879169,-0.205914467,-0.435737694,0.405594726,-0.338393243,-0.364420226,-0.235927479,-0.257926398,-0.257926398,-0.728017303,-0.762730303,-0.762739698,-0.269519665,-0.428596755,-0.715403567,-0.71631474,-0.327828353,0.568433697,-0.280718828,0.328466341,-0.164028066,-0.469433864,-0.032733747,0.439331802,-0.411110373,-0.166289622,-0.206330522,0.047554606,-0.438105702,0
121,ZWCZHHY-10,0.268564495,-0.584781246,1.001625302,0.63839425,0.426460524,-0.585066955,-0.820011371,0.881390367,-1.01238624,-0.092351453,-0.717604576,-0.989118647,0.611015394,0.840872386,-0.557693273,0.33162775,0.691025724,-0.78479483,0.895132186,0.590161296,-0.158519135,0.105768952,-0.072047684,-0.216916863,-0.927900321,1.425698918,0.252344736,0.079471939,-0.223913792,1.205744707,2.985289964,-1.176916284,-0.41690065,-0.771151293,-0.41493844,-0.099873923,-0.700884994,0.40032632,-0.084348718,-0.76750431,0.088674251,0.124417931,-1.180929293,0.824472147,0.369471513,1.311071501,-0.485742287,1.178177204,1.110806021,1.793529362,0.10278367,1.437077355,0.32511592,-1.161811858,0.614231928,0.073564569,-0.613797094,-0.502359153,-0.359724762,-0.843327206,-0.799445499,-0.036136639,-0.428999388,-1.022901435,-0.120545364,1.083152515,-0.417286832,0.426058203,0.784358834,0.756232323,0.756232323,0.106158786,0.115873486,0.115615922,0.737839875,-0.289350149,-0.033107546,-0.032151115,-0.393647328,1.087465709,-0.399091619,-0.349927098,-0.185071445,-0.518873497,-0.023528919,-0.23489966,-0.988346985,-0.377180391,-0.561357264,-0.48981322,-0.736616862,0
115,ZW61YGW-04,-0.215057178,-0.584781246,0.932055526,-0.692055513,-0.037662145,0.13663034,0.314264656,-1.203256739,-0.261759778,0.135803621,-0.717604576,1.780886369,-0.899657502,-0.194095886,0.263286045,0.808889941,0.627167605,-0.78479483,-0.141294252,-0.454319327,-0.160188124,-0.725628844,-0.295357579,-0.146656141,-0.586799289,-0.606753484,-0.067603563,-0.870601022,0.266031036,-0.477000256,-0.414112204,-1.332502615,0.098888859,-0.490783847,-0.240203254,-0.680380407,-0.69371773,-0.17638156,0.597080043,-0.728034644,0.426904465,1.357652065,0.087296298,0.272288526,-0.033469124,0.051453165,0.127097771,-0.041785807,0.866561452,0.162791815,-0.613055358,-0.347902717,0.522838886,0.836413779,-0.162215381,-0.233398356,0.381291037,0.607316581,-0.431789202,-0.243691075,-0.799445499,-0.399709694,-0.468729138,-1.022901435,-0.435737694,1.117785032,-0.417286832,-0.397072968,-0.438929604,-0.322484537,-0.322484537,-0.490608149,-0.490076365,-0.490162773,-0.317133246,-0.114365161,0.418550353,0.418836622,-0.196190402,0.342105273,0.571565261,0.513482733,-0.894700787,1.256833315,2.024545184,0.776447537,2.221795399,-0.460473384,-0.356332595,0.799869562,-0.32014982,0
154,ZJTKAE3-06,0.611277805,-0.667202174,3.945531207,-0.697484101,0.950823857,1.818475214,3.900180882,-1.059386579,0.168811087,-1.364444396,-0.604023105,3.902191178,-0.591401678,-0.681297303,-0.999966789,-1.777054452,3.339743444,-0.898327548,-1.057661677,-0.963054612,-0.559008105,-1.562533995,0.802453457,-0.827771657,1.226574594,2.423780209,-0.696430051,-0.22312531,0.723929726,0.064990769,0.060853151,-0.768431597,-0.525135629,0.849976335,-0.754498475,1.089544677,1.867242515,0.505214749,1.990578726,1.805737792,-0.351170401,3.017009783,0.097828299,-1.852273793,-0.097427076,-0.691525442,0.134438529,0.675519895,1.185953596,-0.934104162,0.122347911,0.263063433,-0.806772279,-0.780215956,0.601378891,0.172006279,-0.775494894,-0.605043832,-0.817656002,0.330987524,-0.245714346,-0.62825172,-0.299892758,0.343156331,-0.399269147,-0.425447973,0.020504166,-0.873021106,-0.597874217,-0.614010842,-0.614010842,-0.787029565,-0.77971964,-0.77975845,-0.555012894,-0.371119911,-0.162188268,-0.162037936,-0.485793893,-0.781375968,-0.13867148,-0.391041852,-0.553330497,0.597638211,-0.276661674,-0.572015391,1.514975057,-0.460473384,-0.316375711,0.283996449,-0.751102672,1
8,ZKFV71L-6011,-0.939100232,-0.584781246,-0.783860866,-0.692055513,-0.732512712,-0.585066955,-0.820011371,-1.203256739,-1.01238624,1.4238715,1.070801307,3.810696675,-0.899657502,1.333684596,0.674806449,-3.031326307,-0.947872583,-0.78479483,0.768377272,2.757645001,-0.124338604,-0.214945141,-0.310712324,-0.19860702,0.071654831,1.352249944,-0.253038841,2.836226986,-0.890357336,0.234885676,0.059538527,-0.557639121,-1.210333085,0.025845598,-0.96486521,-0.460982441,-0.689331838,0.67225498,-0.252343105,-0.410857902,-0.156195774,-0.266000312,-0.062295701,0.591285536,-0.331530484,0.255555618,0.462925743,-1.612364155,0.715848689,-0.254176861,1.358486185,0.476001543,-0.119744931,-1.405959765,0.377762299,1.323962203,-0.588573153,-1.908256454,-0.658382014,0.795947334,-0.797413075,-0.419910306,-0.499468906,-0.13750057,-0.435737694,-0.45852226,-0.417286832,-0.457705005,-0.437915359,-0.42813167,-0.42813167,-0.849189121,-0.917931478,-0.917897035,-0.430022136,1.276615494,2.89229754,2.894039948,-0.301500762,0.30383981,0.524216144,0.462089291,-0.782469459,1.520511357,3.22117275,0.102216071,1.379501159,-0.44097928,-0.290174476,0.412964727,0.126840894,0
60,ZM8YXDM-11,1.050333738,2.654687322,3.692686442,3.093658971,-0.090992738,3.104858552,3.071194052,1.453879985,1.334381436,0.811761642,0.367415583,1.630764655,-0.899657502,0.693150846,0.34351482,0.402862026,2.672682596,0.666827875,0.043614053,1.703674088,-0.148036568,-0.799384385,0.00317886,-0.212755276,-0.639361464,-0.975731838,-0.472532522,0.059548269,-0.496813379,0.382350491,-0.422247633,-0.810513432,-0.529495383,-0.474695571,0.161840255,-0.429861985,-0.699085701,-0.235315428,2.943263618,-0.628797579,-1.71656771,-0.009328796,-0.139316583,0.70568018,-1.205861344,-0.047879993,-0.683972061,-1.427492926,-1.183793986,0.304617626,-0.328868271,-2.186817251,0.935952254,-0.966974043,1.086169263,0.17866897,-0.699597853,-1.531861055,-0.895485099,0.288076486,-0.400425826,-0.449918533,-0.505037186,-0.516340993,-0.433365281,0.15790154,-0.281268183,1.400835226,-0.051346666,-0.07823239,-0.07823239,-0.485756772,-0.479347459,-0.479436898,-0.072441488,-0.323005784,-0.494840095,-0.49400772,-0.25542748,0.539961291,0.240121448,-0.103238576,-0.489031297,1.924268358,2.337509317,0.776447537,0.970134378,-0.439207088,-0.317685773,0.498943579,-0.227544105,0
128,ZWHMV5E-01,0.8014708,-0.584781246,-0.151006016,-0.220485584,-0.321721609,-0.585066955,-0.149434815,-0.337918246,-1.01238624,-0.49515487,1.766107019,0.589018092,0.32539687,-0.485324762,-0.820907171,0.654628144,0.651315158,0.153918479,0.236499787,-0.441259552,-0.138542926,0.175571607,-0.45329739,-0.219420802,-1.083320344,0.776882903,-0.486384496,-0.720073245,-0.373044164,1.58648773,0.838093343,-1.197444127,-0.426699216,-0.816234803,-0.315301041,-0.569636141,-0.686673601,0.201914525,0.060486097,-0.609240802,1.454192425,0.104930021,-0.776097824,0.577645555,-0.784882981,-1.515072272,1.189016558,-0.627053669,-0.44185204,-2.306497091,0.528173255,-1.766614592,-1.755894948,-0.889108519,-0.974654186,1.043240941,-0.226848494,-2.610178172,-0.00285644,1.394294375,0.106404531,-0.399259371,-0.477111808,0.073522032,-0.435737694,-0.69882818,-0.417286832,-0.174930072,-0.084245025,-0.111842958,-0.111842958,-0.655400492,-0.652010391,-0.65205106,-0.066223844,1.385086099,-0.227936887,-0.228338069,-0.36073784,0.468326894,0.145423216,0.040663064,0.378423357,1.265073254,2.227051387,0.439331802,0.590218445,-0.469334341,-0.269213487,0.241007023,-0.125626083,0
1,ZK4CK8Y-08,-0.939100232,0.225298615,-0.783860866,-0.692055513,-0.732512712,-0.585066955,-0.820011371,0.335868287,-0.14461177,-1.126322568,2.344716353,-0.989118647,-0.899657502,-0.08291564,-0.055225059,-1.218463544,0.831538296,-0.78479483,-1.087149846,-0.342117228,-0.15196854,1.050838913,0.722508839,-0.223054639,-0.941069489,-1.249693418,1.982238152,8.627964927,-0.343251532,3.283908597,1.713644872,-1.364962829,-1.303621241,-0.307252952,-0.921595397,-0.5563622,-0.700780013,-0.714755297,-0.173096437,-0.229400371,0.269615081,2.565387339,-0.770267889,0.841158772,-0.781077477,-0.169014063,-0.601783887,0.416336517,0.617607333,-0.263996146,0.20644912,-0.244851927,-0.871057882,0.229736517,-1.330317188,-1.586525265,-0.352538359,0.264869183,-1.199231314,-0.31054094,-0.532067612,-0.400701044,-0.495004317,-0.688328518,-0.127178077,2.73819224,0.085513521,4.4952097,-0.437473507,-0.456707328,-0.456707328,-0.484575857,-0.47986964,-0.479958932,-0.466463874,-0.386571813,-0.957335616,-0.9566275,-0.306878821,1.540851574,-0.29292891,0.264936955,0.013867386,-0.820113711,-0.336854787,0.52769451,-0.080582511,-0.340558979,-0.234984775,0.16666209,1.120263293,0
57,ZM8YXDM-02,0.061874167,0.383950241,0.696041548,0.410689416,-0.148514148,-0.585066955,0.133309532,0.582835216,-0.38150991,-1.126322568,-0.717604576,0.6238885,-0.138439922,0.078377641,-0.195794783,0.091167487,-0.947872583,-0.78479483,-0.271390999,0.33761161,-0.153724963,-1.087410102,0.443792432,-0.198534008,-0.249964102,-0.911985305,-0.388449626,-0.032314777,-0.2670686,2.098361592,2.656994588,0.051324708,-0.23342907,-0.104779081,0.325077673,-0.5755415,-0.698230462,-0.479779067,0.978347486,0.650062555,-0.874471754,0.58215039,0.573209634,0.764724908,-0.417030603,-0.104463671,0.641315736,-0.45430574,-0.453466746,-0.840804221,-0.002382928,0.375227844,-0.950041671,-0.648765614,-0.736343973,0.717958878,0.303294958,0.190511697,0.461065228,1.175231015,-0.799445499,1.153165349,-0.43797821,0.06639903,-0.435737694,-0.056718997,-0.111243486,-0.438924974,-0.419361789,-0.38255337,-0.38255337,-0.265459655,-0.282876869,-0.28215079,-0.377337098,-0.428596755,-0.719313021,-0.719345055,-0.203862647,1.46423616,-0.29292891,1.556628284,0.373124578,-1.231292957,-0.7582258,0.897539352,0.594716412,-0.358871395,0.105997326,0.000133451,0.827796902,0
22,ZL63I8R-11,-0.939100232,0.637814411,1.940456003,1.756889131,-0.732512712,2.326285286,1.159038622,0.959714749,0.297283769,-0.044728173,-0.717604576,-0.989118647,-0.899657502,1.280668629,1.417192549,1.753148988,1.552778715,0.221537793,-0.057614586,1.033999688,-0.153521773,-0.93546793,-0.322212119,-0.226112381,-0.240970891,-0.819077699,-0.544770069,0.395877048,-0.31646999,-0.911340805,0.686413868,0.173421649,1.651429312,-0.423512693,1.353765281,-0.702033847,-0.697569186,-0.432422273,1.47105597,-0.383824459,0.378474481,-1.316359907,0.094676052,-1.972248834,-0.947006314,-0.148522149,-0.286674092,0.347344494,-0.156456998,0.649095352,-0.964113541,0.361492673,-0.174443866,-0.373394959,-0.244259079,-0.245041983,0.15130656,0.407267575,-0.25372595,0.517290713,-0.234003585,-0.456431638,0.193053665,0.54224131,-0.435737694,-0.793622471,-0.119523847,-0.518716361,-0.429982796,-0.44544852,-0.44544852,0.037058109,0.042065246,0.04182853,-0.45902454,-0.428596755,-0.412453673,-0.411599163,-0.1383069,1.485286435,-0.29292891,0.068375232,0.463213555,-0.96051638,-0.366252765,0.157849668,-0.220046419,-0.368027603,-0.225072504,-0.27741428,1.030984079,0
61,ZM8YXDM-12,-0.939100232,-0.584781246,1.191210648,0.250892651,-0.732512712,-0.585066955,1.79783593,-0.198550721,-1.01238624,0.017437004,-0.717604576,-0.989118647,-0.899657502,0.407908145,0.89434805,1.367128953,0.865046171,-0.102966772,-0.389601132,0.949971746,-0.153033001,-1.093229621,-0.083350078,-0.216093422,-0.971753242,-0.6576968,-0.4292753,-0.462195682,-0.493951476,0.568325078,0.10712405,-0.431650855,-0.855240532,-0.451995139,-0.101449459,-0.661593849,-0.699495163,-0.581388656,1.882971748,-0.847770987,-2.161365435,0.166835125,-0.606824714,0.717367711,1.181398356,0.100391053,-1.040129068,0.656925776,0.990101924,0.330523115,-0.476815272,1.274478629,-0.095164289,-0.428852481,0.38172982,-0.775446918,-0.002331156,0.198654076,-0.271005149,-0.18808885,-0.109377034,-0.171265966,-0.495981154,0.018918601,-0.419336754,-0.155373339,-0.313158386,0.165350127,0.24303333,0.250617141,0.250617141,-0.437297397,-0.461432991,-0.46152749,0.300203857,3.509616086,0.526804435,0.527911299,-0.1383069,1.809005523,-0.048374655,0.026254862,-0.094898577,-0.81509933,-0.523041978,0.712616933,-0.13196395,-0.358871395,-0.217142688,0.277681182,1.107948919,0
63,ZMBVNFM-07,-0.939100232,-0.584781246,1.097673194,0.197807269,-0.732512712,-0.585066955,0.445381274,-1.203256739,-1.01238624,0.243911759,-0.717604576,0.31250151,-0.899657502,-0.111747408,-1.018719958,-0.468259231,0.148294026,-0.78479483,-0.428871202,0.415871275,-0.156527857,0.885984862,-0.378649158,-0.168015632,0.014011631,-0.967999038,-0.174108192,-0.006783013,-0.172406379,0.213184473,-0.392006501,1.586791572,0.259081249,-0.502362816,-0.239849648,0.809967853,0.675869367,-0.075122284,0.639555686,-0.674813995,0.078490017,0.991157501,-0.063743024,-0.066789032,1.338333076,-0.650165122,0.374982186,0.867406726,1.025212177,0.598097485,0.006084326,0.563321478,-0.569974964,0.411322151,0.231378554,-0.125228983,-0.331599506,1.382643195,0.987177708,-0.225335353,-0.335906571,-0.449039464,-0.473748226,-0.557134207,-0.433045078,-0.550442949,-0.289310061,-0.542137452,-0.438929604,-0.466311699,-0.466311699,-1.005904141,-0.999551886,-0.999494389,-0.477612423,-0.428596755,-1.035106,-1.035212573,-0.203862647,2.27059443,-0.354067473,0.293017203,-0.896910075,-0.684725423,-0.856219059,0.157849668,-0.275097961,-0.346663118,0.066348244,-0.27741428,2.633905143,0
7,ZKFV71L-2011,-0.291653664,-0.584781246,-0.783860866,-0.692055513,-0.732512712,-0.585066955,0.194269641,0.035668,-0.341168521,0.032999086,0.210423567,-0.989118647,0.420621443,-0.269459382,0.107131072,-0.833395374,-0.947872583,-0.78479483,0.016371517,0.171265787,-0.164033909,-0.837688561,-0.291734911,-0.226786326,-0.003139276,0.800084017,-0.133879292,-0.063071587,-0.629441811,-0.439535477,-0.087426022,-0.274886342,-1.190595646,-0.114694477,-0.963487594,-0.636714403,0.080367222,1.476903522,-0.071680282,-0.597439204,0.402708999,-0.064674362,0.765869637,-0.196540833,0.412652655,0.237297513,0.208519516,0.251504822,0.968711908,0.123462756,-1.670217823,0.609481986,-1.163167156,-0.84222179,0.91161937,0.157333799,0.046768051,0.364733661,0.137946173,-0.149627519,-0.799445499,-0.456431638,-0.247969371,-0.824815979,3.327408584,0.803723697,-0.163637703,-0.503379823,-0.426991992,-0.450972679,-0.450972679,-0.897470788,-0.894609606,-0.894581751,-0.445864575,0.21037399,2.800032727,2.797045707,-0.241323074,2.24025169,-0.219562633,1.023103605,-0.412407242,-0.434006371,0.015920946,0.157849668,0.279087568,-0.264257247,0.230891933,0.111152544,2.649298112,0
173,ZY1ZKJY-08,-1.1967239,-0.667202174,0.400987292,0.724377928,0.488277246,-0.600423422,-0.592451615,-1.059386579,-0.630817184,-0.50416621,-0.604023105,-0.519227936,0.940254105,0.285585765,0.364814832,0.664185025,-0.79429172,0.043296276,0.526439368,1.176363106,0.793818901,0.924431681,0.061018698,-0.607837584,-0.50862887,-0.652894648,1.583043889,0.760734171,-0.226208712,0.093787927,0.832889532,2.527335441,-0.623390692,-0.930304533,-0.729186295,0.086005342,2.601371893,1.506815845,-0.566286116,-0.261614189,1.424355868,-0.400791046,-1.160789071,-1.001368932,-0.003721666,-0.581433127,-0.878972212,-0.855284759,-0.61768402,-0.90518994,0.308699904,-0.091269558,-0.251501958,1.308243895,-0.001792876,0.908190065,0.628541096,0.802832147,-1.137354293,1.068365147,-0.496880748,-0.642159942,-0.277169004,-0.463442347,0.368567438,0.524681052,-0.298705925,0.579567814,1.769445911,2.134998331,2.134998331,0.692701115,0.658110778,0.657978455,2.063689753,-0.459963338,-0.247156207,-0.24701103,-0.819062333,0.941244686,-0.305202546,0.002566847,-0.870176518,-0.017175085,-0.427224774,-1.249757695,-0.968258244,-1.084995683,-1.780583896,-0.65530983,-0.979738426,1
141,ZY9XQJP-01,-0.171955177,-0.584781246,-0.783860866,0.1530863,-0.302709017,-0.585066955,-0.118398607,-0.67754654,-0.548082055,-0.469512933,1.771357315,0.647205287,0.05996748,-0.465832309,-0.346748035,-0.151802678,-0.340089309,-0.428029809,0.167709147,-1.173254843,-0.154280209,0.593553035,-0.323028423,-0.22601902,0.062534892,0.691483337,4.476685409,-0.910932214,-0.459315242,-0.337667862,-0.548328008,-0.758755061,-0.973630915,0.062235318,-0.707110037,-0.773634812,-0.700655519,1.384075832,-0.879353165,-0.074713708,1.638660235,-0.536585926,1.70715056,-1.987841266,0.860194009,0.099626129,-1.499569185,-0.766095559,-1.182632209,0.514640778,0.978993346,1.599820626,-0.856667186,0.144259834,-0.502753842,1.168065558,1.478058537,-0.824871456,-0.009888998,0.62241721,2.471189811,0.870816695,0.898385927,3.56559432,-0.435737694,-0.978474243,-0.330351365,-0.543058925,-0.438929604,-0.466311699,-0.466311699,0.160210176,0.170264796,0.169991868,-0.479151691,-0.428596755,-0.840316215,-0.839576659,-1.645829751,0.842563694,-0.441036083,0.126744067,-1.406704151,0.056145575,-0.639342724,-0.42466781,-0.638562771,-1.051236192,-0.732887848,-0.624518252,-0.82786411,0
